StopId,Latitude,Longitude,count
91,37.80541,-122.42708432432431,74
92,37.76071237410072,-122.44103669064746,139
93,37.77430593749999,-122.46584828124996,64
94,37.776733975308616,-122.39243703703717,405
95,37.73180366666668,-122.44096633333335,30
96,37.717938749999995,-122.4542425,8
97,37.78393951807229,-122.45181903614457,83
98,37.7111,-122.38172200000001,5
99,37.73188583333334,-122.48367583333335,12
100,37.73980361702128,-122.42381914893619,94
101,37.773490333333335,-122.50803600000002,30
102,37.77686,-122.37886,1
103,37.740536,-122.43859,10
104,37.75635535714286,-122.402973452381,84
105,37.7382938095238,-122.39806238095237,21
106,37.74338111111112,-122.45551962962965,27
107,37.729330909090905,-122.38239727272726,11
108,37.74306000000001,-122.47300305555557,36
109,37.76327056074767,-122.4228868224299,107
110,37.74197,-122.36981,1
111,37.72905,-122.41309636363634,11
112,37.7561568,-122.5079664,25
113,37.71201666666666,-122.46044266666665,15
114,37.78231489324864,-122.41026995383723,1733
115,37.714915000000005,-122.41508999999999,2
116,37.73075399999999,-122.46598200000001,10
117,37.79768,-122.38835,1
118,37.714225625000005,-122.44451562500001,16
119,37.788391165486054,-122.40155943013544,3106
120,37.740876666666665,-122.50674533333334,15
121,37.75418850467289,-122.4324407476635,107
122,37.747597142857146,-122.48356857142856,7
123,37.741735416666664,-122.40613166666667,24
124,37.7120775,-122.42972999999999,12
125,37.80516,-122.37043111111113,9
126,37.74790892857143,-122.44772571428574,28
127,37.79944464285715,-122.45606857142859,28
128,37.731712,-122.49362599999999,5
129,37.79775565504237,-122.42885364750238,1061
130,37.8030882032928,-122.41430488904793,1397
131,37.71427,-122.49195,1
132,37.769756771300486,-122.42924291479824,446
133,37.729240000000004,-122.37419,2
134,37.763568571428564,-122.39026444444444,63
135,37.7458316091954,-122.41972177011498,435
136,37.756035714285716,-122.4810685714286,14
137,37.731792222222225,-122.42001499999999,18
138,37.79645337521418,-122.40505750428308,1751
139,37.76628375,-122.4931525,8
140,37.724610000000006,-122.50312333333333,3
141,37.75838818181819,-122.46954636363637,33
142,37.78307576407509,-122.46071372654156,373
143,37.71464090909091,-122.40136363636363,11
144,37.79093684020457,-122.42078774300285,3323
145,37.740601875,-122.47988374999998,16
146,37.72539703703704,-122.4756274074074,27
147,37.727151666666664,-122.42827166666666,18
148,37.767170416666666,-122.45846375000002,24
149,37.777648828124995,-122.44682507812503,128
150,37.806878000000005,-122.47006400000001,5
151,37.79242333333334,-122.46957333333334,3
152,37.77962930555555,-122.49461791666666,72
153,37.77834328125,-122.48316171874998,64
154,37.729819473684216,-122.4486968421053,19
155,37.77168770290964,-122.40194353751919,653
156,37.75695142857143,-122.4602057142857,7
157,37.74527666666666,-122.49447888888888,9
158,37.77918928571428,-122.47211142857148,56
159,37.71678,-122.49879999999999,4
160,37.76864419729207,-122.43522647969047,517
161,37.7571893220339,-122.4462525423729,59
162,37.75529042968749,-122.41478929687503,256
163,37.77772167381975,-122.42310605150207,466
164,37.77611236641222,-122.41504765903302,393
165,37.78451083623691,-122.39540350174214,574
166,37.78860603498544,-122.437010787172,343
167,37.73817533333334,-122.38499500000005,30
168,37.779487671232886,-122.50257575342468,73
169,37.7987952249135,-122.44414335640144,289
170,37.80236,-122.47668,1
171,37.71622,-122.48088411764708,17
172,37.71881,-122.42688319999998,25
173,37.80146373786407,-122.400312669903,206
174,37.75013613924052,-122.39289677215187,158
175,37.76925462686566,-122.46968910447761,67
176,37.79682692052981,-122.4135342384106,302
177,37.75336583333334,-122.49799583333335,12
178,37.7661261764706,-122.40533330882347,136
179,37.72447083333334,-122.40203083333333,72
180,37.76690654901956,-122.41551247058831,255
181,37.725546666666666,-122.38928,3
182,37.709295,-122.412355,8
183,37.770872285714276,-122.45044700000004,280
184,37.77665996047426,-122.43815432411074,1265
185,37.79146514689879,-122.39267167573468,919
186,37.715189411764705,-122.43768529411764,17
187,37.727848181818196,-122.4353118181818,22
188,37.81012,-122.40216,1
189,37.790839166666665,-122.48364666666669,12
190,37.72531588235294,-122.46822235294118,17
191,37.715403333333335,-122.38903333333333,3
192,37.76751333333333,-122.47988,3
193,37.80009,-122.36625,1
194,37.80786,-122.3842,1
195,37.72409727272728,-122.45203363636364,11
196,37.75795625,-122.49291625000001,8
197,37.758806101694915,-122.39684406779658,59
198,37.73117,-122.50029,1
199,37.80547550549453,-122.42035998901109,910
200,37.78431397654587,-122.43295060767606,1876
201,37.718265555555554,-122.46575333333334,9
