StopId,Latitude,Longitude,count
333,37.74853303149602,-122.41057527559056,254
334,37.768509260628434,-122.42758262476889,541
335,37.802141760154775,-122.41721292069627,517
336,37.78392715686277,-122.43303293464056,1530
337,37.7594841221374,-122.40744755725191,131
338,37.7764154564756,-122.4256040658174,942
339,37.753313399433395,-122.40899314447583,353
340,37.76270384615385,-122.41608750915749,273
341,37.79395113479264,-122.39633863479261,3472
342,37.77434246585186,-122.43768881380306,1391
343,37.760208978102185,-122.38892598540146,137
344,37.76855833718246,-122.43546041570434,433
345,37.7945875,-122.3816775,4
346,37.79509674094709,-122.43644038997218,359
347,37.77803756143668,-122.39168400756145,529
348,37.777590700000005,-122.45006619999998,100
349,37.75644895522387,-122.42550507462688,201
350,37.80573698960043,-122.41631570881243,1827
351,37.77881566964293,-122.39299659970246,1344
352,37.80195164102563,-122.42405712820505,975
353,37.79416065217391,-122.45062782608693,46
354,37.74618411764705,-122.44820352941176,17
355,37.74686150150151,-122.4188582282282,333
356,37.7923779286892,-122.40366725886288,4852
357,37.78562178747357,-122.4163822941591,1421
358,37.771754756554316,-122.43305028089893,1068
359,37.76499939148074,-122.42719298174441,493
360,37.75967230559351,-122.41912717598895,1466
361,37.793316958917835,-122.39941284569142,1996
362,37.79155909090908,-122.44451157894734,209
363,37.77113464285714,-122.38655428571427,28
364,37.74975392523364,-122.42285018691592,214
365,37.787936473509966,-122.39951586920547,2416
366,37.79157258465006,-122.43451550790053,886
367,37.772274660633485,-122.3979070135747,221
368,37.794806523465695,-122.400489462094,2770
369,37.76501011575553,-122.41974906109316,1555
370,37.745664705882355,-122.39454470588234,17
371,37.800073127035766,-122.433616199783,921
372,37.751849571865414,-122.42978351681971,327
373,37.7546329514207,-122.41871362969749,1091
374,37.77089385093168,-122.44314113871641,483
375,37.770194012184554,-122.44540667536972,1149
376,37.79599985507244,-122.41297968115924,690
377,37.765309774193575,-122.43564296774191,310
378,37.78353729203534,-122.39053493805301,565
379,37.74632844155844,-122.41276688311689,77
380,37.80113383333333,-122.44712399999995,120
381,37.77559855842184,-122.42220704097113,659
382,37.79979008701479,-122.44107661311931,1494
383,37.785790741885656,-122.42459914992263,647
384,37.78051324660631,-122.42067697963796,884
385,37.78275989703991,-122.4104043307593,1554
386,37.8014025,-122.3744825,4
387,37.76937628571432,-122.4292048761905,525
388,37.787347556657146,-122.40406440509906,2824
389,37.7586854241645,-122.40983074550132,389
390,37.78668380701754,-122.39392585964912,570
391,37.760506015037585,-122.39382578947364,133
392,37.79360365934064,-122.42533593406588,910
393,37.787768173291674,-122.40978305493553,4478
394,37.779545301724156,-122.43112933189656,464
395,37.798930575000014,-122.4443364999998,400
396,37.763988805970165,-122.44596447761194,134
397,37.75258088888887,-122.40616904761903,315
398,37.773028350515425,-122.40772030927836,194
399,37.783349214711755,-122.39844976143144,1006
400,37.76115388888891,-122.4400872222222,198
401,37.80618036050156,-122.41028054858933,638
402,37.7834515951595,-122.44011437843791,909
403,37.78876985618897,-122.4017874191064,3894
404,37.79081378870677,-122.43193816029154,1098
405,37.793054422795905,-122.4214706088652,2053
406,37.74868992700732,-122.42623551094896,274
407,37.77064003937007,-122.41632133858276,254
408,37.79487231666658,-122.40301639444476,1800
409,37.76523646643106,-122.41350381625435,283
410,37.75358799999999,-122.43211445454544,110
411,37.78208737777777,-122.44942413333332,225
412,37.7519143220339,-122.42543084745763,236
413,37.75830214285714,-122.38640071428571,14
414,37.752501271186446,-122.40191389830508,118
415,37.77874098253282,-122.41424354803492,916
416,37.765255483870945,-122.44224588709675,124
417,37.758571999999994,-122.42356475000007,280
418,37.80370228840123,-122.40591733542317,319
419,37.79803564279282,-122.40694432724005,3337
420,37.77600397569446,-122.41476897569447,576
421,37.785767321806624,-122.42148413196898,2834
422,37.77422273469386,-122.43581653061221,490
423,37.803552238805985,-122.4392595522388,268
424,37.798914867647056,-122.42190164705869,1360
425,37.760854993164635,-122.43494547163394,2926
426,37.74857691588785,-122.43721000000004,107
427,37.80742898814225,-122.41811759683799,1265
428,37.76168500000001,-122.4486195192307,104
429,37.78727235897435,-122.38821051282055,195
430,37.76376693965517,-122.43074370689651,232
431,37.78505772727273,-122.44527826446274,242
432,37.76759616883115,-122.39377909090912,154
433,37.8084525,-122.3671425,4
434,37.80281968831172,-122.43704379220779,385
435,37.80072510447763,-122.43109429850746,670
436,37.79012003469819,-122.40345525676614,2882
437,37.75202320754718,-122.44541905660375,106
438,37.77299827102804,-122.44837439252342,214
439,37.779166827957,-122.42692801075272,186
440,37.77009278137134,-122.4469397542044,773
441,37.77726953678474,-122.4414181743869,367
442,37.79190521081933,-122.40708983691364,2514
443,37.76763932735424,-122.42006237668157,446
444,37.79791652173915,-122.4488597391304,115
445,37.77469609523813,-122.3949225714286,210
446,37.78868639123103,-122.43130821247907,593
447,37.78704700854699,-122.43537081196581,234
448,37.79076945864666,-122.40011811027549,1995
449,37.77345501075266,-122.44023167741956,465
450,37.770138194842424,-122.42615653295134,349
451,37.75918019607844,-122.39863764705883,102
452,37.74812107142857,-122.44730607142857,28
453,37.806195714285714,-122.44824714285714,14
454,37.75171279805351,-122.42056206812651,411
455,37.78818611802675,-122.41718132319005,2169
456,37.77888612046064,-122.39727472099202,1129
457,37.79032106481481,-122.44621606481488,216
458,37.753359473684206,-122.39055578947365,57
459,37.762738282828295,-122.40107777777781,99
460,37.78008297762476,-122.40285309810675,581
461,37.782146071634855,-122.40475466782189,1731
462,37.76943064272211,-122.4507605482042,1058
463,37.76351304687499,-122.410222421875,128
464,37.75806792951542,-122.42847343612327,227
465,37.79370165422883,-122.41632240049745,804
466,37.76566506112474,-122.44996929095349,409
467,37.800816417721535,-122.4284322278481,790
468,37.753451176470584,-122.38631352941178,17
469,37.77006485639689,-122.40365895561341,383
470,37.78387019927533,-122.40209421195647,1104
471,37.75507166666667,-122.39872374999995,96
472,37.7685322,-122.4106076,100
473,37.79347811027114,-122.39283538461517,2249
474,37.78381420731708,-122.43140503048784,328
475,37.773814435318364,-122.42509108829572,487
476,37.80062770154373,-122.40529399656947,583
477,37.77154223367699,-122.40510453608248,291
478,37.7774056264237,-122.41722219817763,878
479,37.750771551724135,-122.38855241379305,58
480,37.75625477611942,-122.38805283582087,67
481,37.78409290676416,-122.39582555758683,547
482,37.76786323529415,-122.41571323529416,408
483,37.7648531923077,-122.42394960576937,1040
484,37.761997439353145,-122.42597913746623,371
485,37.75471782352944,-122.43655029411758,170
486,37.75508555555555,-122.44832444444445,18
487,37.75313157894737,-122.392921754386,114
488,37.78585747154466,-122.4330274796745,1230
489,37.78266367614878,-122.44297190371995,457
490,37.77586018998274,-122.44631364421414,579
491,37.783982624244025,-122.40755270838807,3803
492,37.7726386682243,-122.41018509345794,428
493,37.76053238805969,-122.44305410447758,134
494,37.773589095182125,-122.42161452408928,851
495,37.77260204119852,-122.41911241573038,534
496,37.7855739335887,-122.4398648020434,783
497,37.76848522727273,-122.38931909090907,44
498,37.781265317258885,-122.41616568527941,788
499,37.77796364963509,-122.42071144942659,959
500,37.7957646606061,-122.42160143030283,1650
501,37.7808652293578,-122.43658862385325,218
502,37.757746818181815,-122.43886201298704,154
503,37.77164204878048,-122.41407943902422,820
504,37.78972297340426,-122.42216939893625,1880
505,37.7756751111111,-122.39015444444446,45
506,37.758898053097326,-122.40217690265486,113
507,37.76248981250001,-122.39149468749997,160
508,37.74901599999998,-122.43137536000008,125
509,37.78891679708217,-122.41136830570288,3016
510,37.77367263027294,-122.44566399503715,403
511,37.76500294117647,-122.39472210084034,119
512,37.78895133886866,-122.41439819408394,1927
513,37.7641817518248,-122.45035605839412,137
514,37.75421921052632,-122.40294298245612,114
515,37.79420928089887,-122.41011105617969,445
516,37.75639593908631,-122.41455532994918,197
517,37.780122739336456,-122.38995155450226,1055
518,37.78058906542057,-122.44782439252337,107
519,37.7764781902985,-122.43181065298506,536
520,37.803912097560975,-122.4455869756097,205
521,37.805722499999995,-122.369865,4
522,37.8051485996409,-122.42416281867149,557
523,37.7626441818182,-122.40742490909095,220
524,37.761199464285724,-122.41267991071422,112
